rep_iso,year,0,1,2,3
SWE,1999,0.021772497343387372,0.9345241085822856,0.022097159923052105,0.021606234151274908
SWE,2000,0.022178420602629086,0.9338615017875136,0.021995848621350848,0.02196422898850651
SWE,2001,0.021066447331996762,0.937012257352463,0.02103833030697319,0.02088296500856712
SWE,2002,0.02202587678035662,0.9351843527829276,0.02144842602834835,0.0213413444083674
SWE,2003,0.021306765247231522,0.936388130268227,0.02118365649613593,0.02112144798840572
SWE,2004,0.02138491268690255,0.9362826767489983,0.021239452315573126,0.021092958248525966
SWE,2005,0.01954140324641303,0.9424440731928518,0.019125691257159756,0.0188888323035754
SWE,2006,0.020350927264471397,0.9398126824869505,0.02001810995215516,0.019818280296422967
SWE,2007,0.026629204325734526,0.9206166799087512,0.026889067136811096,0.02586504862870315
SWE,2008,0.027928719748366623,0.9167439994637665,0.028451278876214497,0.026876001911652344
