rep_iso,year,0,1
SUR,2014,0.7558588073650637,0.24414119263493622
SUR,2016,0.732911224404573,0.267088775595427
SUR,2017,0.7679909569118901,0.2320090430881099
SVK,1997,0.0799472218970317,0.9200527781029684
SVK,1998,0.08596302890333042,0.9140369710966696
SVK,1999,0.08643566922263737,0.9135643307773627
SVK,2000,0.12873443698594578,0.8712655630140542
SVK,2001,0.11606023995539767,0.8839397600446024
SVK,2002,0.10705283841184289,0.8929471615881572
SVK,2003,0.09687387446560994,0.9031261255343901
SVK,2004,0.07173185137425016,0.9282681486257498
SVK,2005,0.0673094667937251,0.9326905332062749
SVK,2006,0.06123641205336844,0.9387635879466316
SVK,2007,0.11197635321797912,0.888023646782021
SVK,2008,0.11214112288378708,0.8878588771162128
SVK,2009,0.06280892132921077,0.9371910786707892
SVK,2010,0.07990199587265509,0.9200980041273449
SVK,2011,0.09184264433435765,0.9081573556656424
SVK,2012,0.07331737540749286,0.9266826245925072
SVK,2013,0.06614874304463704,0.933851256955363
SVK,2014,0.11291342560776814,0.8870865743922318
SVK,2015,0.10770823087859782,0.8922917691214022
SVK,2016,0.1095271089841217,0.8904728910158783
SVK,2017,0.11948167685610349,0.8805183231438966
SVN,1996,0.06287117014708157,0.9371288298529183
SVN,1997,0.06214076639687448,0.9378592336031255
SVN,1998,0.06668324275374843,0.9333167572462515
SVN,1999,0.06361483195608311,0.9363851680439169
SVN,2000,0.06045149951065548,0.9395485004893445
SVN,2001,0.057962917207895426,0.9420370827921046
SVN,2002,0.058975422639806374,0.9410245773601935
SVN,2003,0.05851648802766394,0.9414835119723359
SVN,2004,0.05987673735743174,0.9401232626425683
SVN,2005,0.06711297370321012,0.9328870262967898
SVN,2006,0.06412909254854024,0.9358709074514597
SVN,2007,0.06927788763756426,0.9307221123624358
SVN,2008,0.07332282381730275,0.9266771761826973
SVN,2009,0.05933300928460688,0.9406669907153932
SVN,2010,0.07195657657606866,0.9280434234239313
SVN,2011,0.07810678651628603,0.921893213483714
SVN,2012,0.07691170881409114,0.9230882911859088
SVN,2013,0.060606340630928165,0.9393936593690718
SVN,2014,0.08674961242021834,0.9132503875797817
SVN,2015,0.0846566886758896,0.9153433113241104
SVN,2016,0.08129368980587098,0.918706310194129
SVN,2017,0.08639419856525064,0.9136058014347493
SWE,1996,0.05658504371333111,0.9434149562866688
SWE,1997,0.05656172629675858,0.9434382737032414
SWE,1998,0.05482571085859354,0.9451742891414063
SWE,1999,0.05195359184116461,0.9480464081588355
SWE,2000,0.0515319188751403,0.9484680811248598
SWE,2001,0.050524064258954664,0.9494759357410454
SWE,2002,0.05251667063056619,0.9474833293694338
SWE,2003,0.05151132759352781,0.9484886724064722
SWE,2004,0.05263346278898233,0.9473665372110176
SWE,2005,0.051309660044118195,0.9486903399558818
SWE,2006,0.05596582048257473,0.9440341795174253
SWE,2007,0.08068841204290517,0.9193115879570949
SWE,2008,0.09884255879985641,0.9011574412001436
SWE,2009,0.05219915193507793,0.9478008480649222
SWE,2010,0.05356952042974346,0.9464304795702565
SWE,2011,0.05560549015550986,0.9443945098444901
SWE,2012,0.05696093883161685,0.9430390611683831
SWE,2013,0.05568944914615849,0.9443105508538415
SWE,2014,0.12121430219507809,0.878785697804922
